release_year,item_name_x,sentiment_analysis,recommend
2018,the banner saga,2,True
2018,the banner saga,2,True
2018,the banner saga,2,True
2018,the banner saga,2,True
2018,the banner saga,2,False
1997,hotline miami 2: wrong number,0,True
1997,hotline miami 2: wrong number,0,True
1997,hotline miami 2: wrong number,2,True
1997,hotline miami 2: wrong number,1,True
1997,hotline miami 2: wrong number,1,True
1997,hotline miami 2: wrong number,2,True
1997,hotline miami 2: wrong number,2,True
1997,hotline miami 2: wrong number,0,True
1997,hotline miami 2: wrong number,1,True
1997,hotline miami 2: wrong number,2,True
1997,hotline miami 2: wrong number,1,True
1997,hotline miami 2: wrong number,1,True
1997,hotline miami 2: wrong number,2,True
1997,hotline miami 2: wrong number,2,True
1997,hotline miami 2: wrong number,1,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,1,False
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,False
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,False
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,1,True
1998,insurgency,0,False
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,False
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,0,True
1998,insurgency,0,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,False
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,1,True
1998,insurgency,0,True
1998,insurgency,0,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,1,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,0,False
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,False
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,False
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,False
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,0,False
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,False
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,0,False
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,False
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,False
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,0,True
1998,insurgency,2,False
1998,insurgency,2,True
1998,insurgency,1,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,0,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
1998,insurgency,2,True
2016,resident evil 4 / biohazard 4,2,False
2016,resident evil 4 / biohazard 4,1,True
2016,resident evil 4 / biohazard 4,2,True
2016,resident evil 4 / biohazard 4,2,True
2016,resident evil 4 / biohazard 4,1,True
2016,resident evil 4 / biohazard 4,0,False
2016,resident evil 4 / biohazard 4,0,True
2016,resident evil 4 / biohazard 4,2,True
2018,rimworld,0,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,rimworld,2,True
2018,the escapists,1,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,0,True
2018,the escapists,1,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,0,True
2018,the escapists,1,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,False
2018,the escapists,0,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,0,False
2018,the escapists,2,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,1,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,the escapists,2,True
2018,minimum,2,False
2018,minimum,1,True
2018,minimum,2,True
2018,minimum,0,False
2018,minimum,1,True
2018,minimum,2,True
2018,minimum,2,True
2018,minimum,2,True
2018,minimum,1,False
2018,minimum,2,True
2018,minimum,2,True
2018,minimum,2,False
2018,minimum,2,False
2018,minimum,1,False
2018,minimum,2,True
2018,of guards and thieves,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,False
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,False
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,False
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,0,False
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,False
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,1,True
2017,unturned,0,False
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,0,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,0,False
2017,unturned,1,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
2017,unturned,2,True
